kinase,substrate,target,position,aa
DCAMKL1,-5P,0.0756823974266843,-5,P
DCAMKL2,-5P,-0.0806481609948976,-5,P
DLK,-5P,-0.2656749028737382,-5,P
DMPK1,-5P,-0.0038460350655484,-5,P
DNAPK,-5P,0.1122912098939438,-5,P
DRAK1,-5P,-0.2228674710574089,-5,P
DSTYK,-5P,0.2153913094302664,-5,P
DYRK1A,-5P,0.3477617977819718,-5,P
DYRK1B,-5P,0.0924598101443101,-5,P
DYRK2,-5P,0.0070906199268076,-5,P
DYRK3,-5P,-0.0275485656316852,-5,P
DYRK4,-5P,0.0208245059688273,-5,P
EEF2K,-5P,-0.1500015450472774,-5,P
ERK1,-5P,0.3649780896675572,-5,P
ERK2,-5P,0.1596197756142774,-5,P
ERK5,-5P,0.2271017748921465,-5,P
ERK7,-5P,0.2264373226895276,-5,P
FAM20C,-5P,-0.1981882447688211,-5,P
GAK,-5P,-0.7922220768019843,-5,P
GCK,-5P,0.1989728385297351,-5,P
GCN2,-5P,-0.4303323113010535,-5,P
GRK1,-5P,0.666804120408953,-5,P
GRK2,-5P,-0.2019391896389312,-5,P
GRK3,-5P,-0.3294528113112312,-5,P
GRK4,-5P,-0.2473184247099965,-5,P
GRK5,-5P,-0.403008530442168,-5,P
GRK6,-5P,-0.4546085169364715,-5,P
GRK7,-5P,-0.2288353365119936,-5,P
GSK3A,-5P,-0.0883866672959966,-5,P
GSK3B,-5P,-0.1111657548688682,-5,P
HASPIN,-5P,0.33042932730835,-5,P
HGK,-5P,0.417154864938258,-5,P
HIPK1,-5P,0.3233676922737575,-5,P
HIPK2,-5P,0.3842354141548609,-5,P
HIPK3,-5P,0.191932987444061,-5,P
HIPK4,-5P,0.2236789486165973,-5,P
HPK1,-5P,0.1250914406089767,-5,P
HRI,-5P,-0.381429726164701,-5,P
HUNK,-5P,0.0342108057062988,-5,P
ICK,-5P,0.141723520278486,-5,P
IKKA,-5P,-0.0567680986882455,-5,P
IKKB,-5P,-0.2080728792807454,-5,P
IKKE,-5P,0.0756180427417821,-5,P
IRAK1,-5P,-0.4015466950517601,-5,P
IRAK4,-5P,0.785997610343818,-5,P
IRE1,-5P,-0.213965491243133,-5,P
IRE2,-5P,-0.0253146164504541,-5,P
JNK1,-5P,0.3977450165038581,-5,P
JNK2,-5P,0.6343592490474411,-5,P
JNK3,-5P,0.3961687822766288,-5,P
KHS1,-5P,0.6045189999740638,-5,P
KHS2,-5P,0.1400547217168209,-5,P
KIS,-5P,-0.0262698147191594,-5,P
LATS1,-5P,-0.576536623731114,-5,P
LATS2,-5P,-0.3453155971295397,-5,P
LKB1,-5P,2.4207095081772563,-5,P
LOK,-5P,0.4738470686564182,-5,P
LRRK2,-5P,-0.0986648484904399,-5,P
MAK,-5P,0.7960166731880837,-5,P
MAP3K15,-5P,0.4157218409880939,-5,P
MAPKAPK2,-5P,0.1234622946768733,-5,P
MAPKAPK3,-5P,0.1764301078728239,-5,P
MAPKAPK5,-5P,-0.4170033891892782,-5,P
MARK1,-5P,-0.4130641494948573,-5,P
MARK2,-5P,-0.3722521098844078,-5,P
MARK3,-5P,-0.1201586872189208,-5,P
MARK4,-5P,-0.3243975438672721,-5,P
MASTL,-5P,0.1811351804526298,-5,P
MEK1,-5P,0.2592514370928061,-5,P
MEK2,-5P,-0.0043680518629035,-5,P
MEK5,-5P,-0.4115669440118858,-5,P
MEKK1,-5P,0.1320419094763857,-5,P
MEKK2,-5P,-0.3412693479225574,-5,P
MEKK3,-5P,-0.9501669128650928,-5,P
MEKK6,-5P,0.2239332002235512,-5,P
MELK,-5P,0.0506512530943439,-5,P
MINK,-5P,-0.0910020643752355,-5,P
MLK1,-5P,-0.558174887642213,-5,P
MLK2,-5P,0.8340011736015032,-5,P
MLK3,-5P,0.7283575577726782,-5,P
MLK4,-5P,0.1749528845985576,-5,P
MNK1,-5P,0.0817008390368153,-5,P
MNK2,-5P,0.2651067447605255,-5,P
MOK,-5P,0.043139601349584,-5,P
MOS,-5P,0.5961820139246929,-5,P
MPSK1,-5P,0.9453951507203536,-5,P
MRCKA,-5P,-0.2859833027930349,-5,P
MRCKB,-5P,-0.1477281073017985,-5,P
MSK1,-5P,-0.3537261104235993,-5,P
MSK2,-5P,-0.1928625849714447,-5,P
MST1,-5P,1.010848073678591,-5,P
MST2,-5P,0.2486611850751201,-5,P
MST3,-5P,0.2229376095283156,-5,P
MST4,-5P,-0.455919151088724,-5,P
MTOR,-5P,1.0836701311894836,-5,P
MYLK4,-5P,-0.1174752258019169,-5,P
MYO3A,-5P,0.1413710896825153,-5,P
MYO3B,-5P,0.5893761030082899,-5,P
NDR1,-5P,-0.3229453877459341,-5,P
NDR2,-5P,-0.6436955126571751,-5,P
NEK1,-5P,1.1877632197959993,-5,P
NEK2,-5P,0.4745452726430041,-5,P
NEK3,-5P,-0.3251016080865294,-5,P
NEK4,-5P,0.8110909271348661,-5,P
NEK5,-5P,1.7483135994901855,-5,P
NEK6,-5P,0.3893855682014022,-5,P
NEK7,-5P,-0.3353643043949378,-5,P
NEK8,-5P,0.5365798290966306,-5,P
NEK9,-5P,0.2006874244742003,-5,P
NEK11,-5P,0.4230752157702844,-5,P
NIK,-5P,0.3633270560208158,-5,P
NIM1,-5P,-0.2326609195992753,-5,P
NLK,-5P,0.2237189731728263,-5,P
NUAK1,-5P,-0.5545143972321875,-5,P
NUAK2,-5P,-0.6762912475098938,-5,P
OSR1,-5P,0.5267356250192621,-5,P
P38A,-5P,0.7473865208472195,-5,P
P38B,-5P,0.408282795066346,-5,P
P38D,-5P,-0.1839574963288619,-5,P
P38G,-5P,0.3372231058453951,-5,P
P70S6K,-5P,-0.4661364125710014,-5,P
P70S6KB,-5P,-0.3680468952886269,-5,P
P90RSK,-5P,-0.0453470152824802,-5,P
PAK1,-5P,0.3346251669259429,-5,P
PAK2,-5P,-0.0483363510214159,-5,P
PAK3,-5P,0.3014817822244075,-5,P
PAK4,-5P,0.0709933393995832,-5,P
PAK5,-5P,0.0390567935433243,-5,P
PAK6,-5P,-0.0686571043361838,-5,P
PASK,-5P,-0.8004273303529222,-5,P
PBK,-5P,-0.0090117812061191,-5,P
PDHK1,-5P,-0.695551427244378,-5,P
PDHK4,-5P,-1.3671954472781354,-5,P
PDK1,-5P,0.1923853745936784,-5,P
PERK,-5P,-0.2490375343793608,-5,P
PHKG1,-5P,0.0718543411640681,-5,P
PHKG2,-5P,-0.4058116615886879,-5,P
PIM1,-5P,-0.32372931789319,-5,P
PIM2,-5P,-0.219180500570127,-5,P
PIM3,-5P,-0.4971843242288334,-5,P
PINK1,-5P,-0.0343167614516269,-5,P
PKACA,-5P,-0.0064942966229926,-5,P
PKACB,-5P,0.1575220620576252,-5,P
PKACG,-5P,-0.2596250790312183,-5,P
PKCA,-5P,0.1490181325422168,-5,P
PKCB,-5P,0.2169785038562529,-5,P
PKCD,-5P,0.4166970885019163,-5,P
PKCE,-5P,-0.2001362464669663,-5,P
PKCG,-5P,-0.1801508423211322,-5,P
PKCH,-5P,-0.3442408186128683,-5,P
PKCI,-5P,-0.2123321603713146,-5,P
PKCT,-5P,0.0448662797688506,-5,P
PKCZ,-5P,0.1533131791712074,-5,P
PKG1,-5P,-0.1199382992370806,-5,P
PKG2,-5P,0.2614779620492142,-5,P
PKN1,-5P,-0.1096422230853121,-5,P
PKN2,-5P,-0.249392512825436,-5,P
PKN3,-5P,-0.1753099555014673,-5,P
PKR,-5P,-0.4312344670023693,-5,P
PLK1,-5P,-0.1371696079423459,-5,P
PLK2,-5P,-0.0193950356210253,-5,P
PLK3,-5P,0.2750328847964631,-5,P
PLK4,-5P,-0.2597745649469862,-5,P
PRKD1,-5P,0.2185234907398697,-5,P
PRKD2,-5P,0.1812332978804909,-5,P
PRKD3,-5P,0.0978311356459316,-5,P
PRKX,-5P,-0.2702725735095425,-5,P
PRP4,-5P,0.3215716617847431,-5,P
PRPK,-5P,-0.1680786768335621,-5,P
QIK,-5P,-0.5710754903371369,-5,P
QSK,-5P,-0.2530650585726902,-5,P
RAF1,-5P,0.3913040849155784,-5,P
RIPK1,-5P,-0.393312233548175,-5,P
RIPK2,-5P,-0.644557790701642,-5,P
RIPK3,-5P,-0.2765243647486241,-5,P
ROCK1,-5P,-0.0561157197160328,-5,P
ROCK2,-5P,0.0989863890322653,-5,P
RSK2,-5P,-0.1327938920281303,-5,P
RSK3,-5P,-0.2283399110031396,-5,P
RSK4,-5P,-0.2584744640484032,-5,P
SBK,-5P,0.0231380817357473,-5,P
SGK1,-5P,-0.1140488820010562,-5,P
SGK3,-5P,-0.0114068800599418,-5,P
SIK,-5P,-0.2220725904626953,-5,P
SKMLCK,-5P,0.984184339216103,-5,P
SLK,-5P,-0.1174742289772008,-5,P
SMG1,-5P,0.1466352331429973,-5,P
SMMLCK,-5P,-0.3664819823765368,-5,P
SNRK,-5P,-0.3401483672545829,-5,P
SRPK1,-5P,-0.1806611374815494,-5,P
SRPK2,-5P,-0.2580910437236491,-5,P
SRPK3,-5P,-0.2494446813504247,-5,P
SSTK,-5P,0.6788528264803915,-5,P
STK33,-5P,0.2142343361652711,-5,P
STLK3,-5P,0.7934621720078174,-5,P
TAK1,-5P,0.1219045247145306,-5,P
TAO1,-5P,0.0539298395646851,-5,P
TAO2,-5P,-0.0543648819987892,-5,P
TAO3,-5P,-0.174288179052903,-5,P
TBK1,-5P,0.2241750087940995,-5,P
TGFBR1,-5P,0.1379692493616314,-5,P
TGFBR2,-5P,-0.1652032269707512,-5,P
TLK1,-5P,-0.2271817106406236,-5,P
TLK2,-5P,0.0663461215046765,-5,P
TNIK,-5P,0.5898090227081554,-5,P
TSSK1,-5P,0.0886454766904923,-5,P
TSSK2,-5P,0.3198134195537506,-5,P
TTBK1,-5P,-0.3165001609683061,-5,P
TTBK2,-5P,0.1348441035465859,-5,P
TTK,-5P,0.5961103124004006,-5,P
ULK1,-5P,-0.0811170630809035,-5,P
ULK2,-5P,0.1480336095520263,-5,P
VRK1,-5P,-0.0307080380916643,-5,P
VRK2,-5P,0.2190697703176331,-5,P
WNK1,-5P,-0.1200115779635004,-5,P
WNK3,-5P,-0.9572327355930712,-5,P
WNK4,-5P,-0.6545743051205684,-5,P
YANK2,-5P,-0.1246235508858437,-5,P
YANK3,-5P,-0.0919832363389839,-5,P
YSK1,-5P,-0.1174475211463035,-5,P
YSK4,-5P,-0.222933099136976,-5,P
ZAK,-5P,0.0225899466467185,-5,P
AAK1,-5G,-0.4577045358581921,-5,G
ACVR2A,-5G,-0.3076416362247579,-5,G
ACVR2B,-5G,-0.3183523995612436,-5,G
AKT1,-5G,-0.1525201941524292,-5,G
AKT2,-5G,-0.0326709053050729,-5,G
AKT3,-5G,-0.0456128443625111,-5,G
ALK2,-5G,0.1087922585272151,-5,G
ALK4,-5G,0.066643162530254,-5,G
ALPHAK3,-5G,-0.2951051283117943,-5,G
AMPKA1,-5G,-0.4162739143118482,-5,G
AMPKA2,-5G,-0.4349322724663216,-5,G
ANKRD3,-5G,0.064354752117509,-5,G
ASK1,-5G,0.4990799171873916,-5,G
ATM,-5G,0.2732373674425653,-5,G
ATR,-5G,0.2736690203257362,-5,G
AURA,-5G,0.0113308300957578,-5,G
AURB,-5G,0.2553465083481998,-5,G
AURC,-5G,0.5034558282855199,-5,G
BCKDK,-5G,0.2549374277599596,-5,G
BIKE,-5G,-0.481451720216163,-5,G
BMPR1A,-5G,-0.2410864772702659,-5,G
BMPR1B,-5G,0.0719780997968068,-5,G
BMPR2,-5G,0.3194338394793115,-5,G
BRAF,-5G,0.3264591201239545,-5,G
BRSK1,-5G,-0.2028752943984637,-5,G
BRSK2,-5G,-0.2085951564237488,-5,G
BUB1,-5G,-0.8013964451085918,-5,G
CAMK1A,-5G,-0.5263291220216493,-5,G
CAMK1B,-5G,-0.4916369707408753,-5,G
CAMK1D,-5G,-0.478905263919589,-5,G
CAMK1G,-5G,-0.4407768835300071,-5,G
CAMK2A,-5G,-0.4623524315173543,-5,G
CAMK2B,-5G,-0.5003132267984857,-5,G
CAMK2D,-5G,-0.4582987151869312,-5,G
CAMK2G,-5G,-0.156739995747838,-5,G
CAMK4,-5G,-0.7399608169880232,-5,G
CAMKK1,-5G,1.4280071707797286,-5,G
CAMKK2,-5G,1.1052490690668464,-5,G
CAMLCK,-5G,0.0339678702546425,-5,G
CDC7,-5G,-0.368756498376439,-5,G
CDK1,-5G,0.4945836095255269,-5,G
CDK2,-5G,0.200332200305776,-5,G
CDK3,-5G,0.3490108371190534,-5,G
CDK4,-5G,0.5614910600668372,-5,G
CDK5,-5G,0.7041582254955824,-5,G
CDK6,-5G,0.4316282101403053,-5,G
CDK7,-5G,0.217285514429481,-5,G
CDK8,-5G,0.0130392063295289,-5,G
CDK9,-5G,0.1375808578592628,-5,G
CDK10,-5G,0.1373230166630189,-5,G
CDK12,-5G,0.0833729762721969,-5,G
CDK13,-5G,0.2055583054872288,-5,G
CDK14,-5G,0.3125074121655076,-5,G
CDK16,-5G,0.0440845385393358,-5,G
CDK17,-5G,0.1073280931584028,-5,G
CDK18,-5G,0.2831304194357473,-5,G
CDK19,-5G,0.1949263318153781,-5,G
CDKL1,-5G,0.164031040638281,-5,G
CDKL5,-5G,0.3359490858800518,-5,G
CHAK1,-5G,1.3825747166179712,-5,G
CHAK2,-5G,0.9140796953193526,-5,G
CHK1,-5G,-1.5381645522981162,-5,G
CHK2,-5G,-0.5233710026576668,-5,G
CK1A,-5G,-0.1375588289080534,-5,G
CK1A2,-5G,-0.1350575839529953,-5,G
CK1D,-5G,-0.133153019078819,-5,G
CK1E,-5G,-0.0962670787080778,-5,G
CK1G1,-5G,-0.1198054484266378,-5,G
CK1G2,-5G,-0.1584849660092844,-5,G
CK1G3,-5G,-0.1276324902882108,-5,G
CK2A1,-5G,-0.2641532954879006,-5,G
CK2A2,-5G,-0.0971506438673614,-5,G
CLK1,-5G,-0.050960802113444,-5,G
CLK2,-5G,-0.0009451990273511,-5,G
CLK3,-5G,-0.3207976730677976,-5,G
CLK4,-5G,0.0438451324764398,-5,G
COT,-5G,1.1020749252018718,-5,G
CRIK,-5G,-0.4788286802690292,-5,G
DAPK1,-5G,-0.0706470621357494,-5,G
DAPK2,-5G,0.2199223708074396,-5,G
DAPK3,-5G,-0.0571859738512282,-5,G
DCAMKL1,-5G,-0.0642224138785178,-5,G
DCAMKL2,-5G,-0.3383795273692159,-5,G
DLK,-5G,0.1038317522364097,-5,G
DMPK1,-5G,0.0483547316548824,-5,G
DNAPK,-5G,0.4593231046544328,-5,G
DRAK1,-5G,-0.0703172021026063,-5,G
DSTYK,-5G,1.399769793969113,-5,G
DYRK1A,-5G,0.2785425811414751,-5,G
DYRK1B,-5G,0.2844564001566226,-5,G
DYRK2,-5G,0.2285561296902568,-5,G
DYRK3,-5G,0.0139045690861813,-5,G
DYRK4,-5G,0.1021043002959284,-5,G
EEF2K,-5G,-0.0857541047645004,-5,G
ERK1,-5G,0.5576841175514575,-5,G
ERK2,-5G,0.2912614957466812,-5,G
ERK5,-5G,0.0962281775345638,-5,G
ERK7,-5G,0.1423528235531032,-5,G
FAM20C,-5G,-0.0343887453134332,-5,G
GAK,-5G,-0.5108594957797962,-5,G
GCK,-5G,0.4982752062450963,-5,G
GCN2,-5G,0.0860458067571707,-5,G
GRK1,-5G,2.0002891241332343,-5,G
GRK2,-5G,-0.2549076720893947,-5,G
GRK3,-5G,-0.2546416550083461,-5,G
GRK4,-5G,-0.0003171646698063,-5,G
GRK5,-5G,-0.1044655999994992,-5,G
GRK6,-5G,-0.3238885682535913,-5,G
GRK7,-5G,-0.0290174263920579,-5,G
GSK3A,-5G,-0.1312081775327266,-5,G
GSK3B,-5G,-0.0967960571756088,-5,G
HASPIN,-5G,-0.0926714378710428,-5,G
HGK,-5G,0.515593602848901,-5,G
HIPK1,-5G,0.0518520101880662,-5,G
HIPK2,-5G,0.0501461936687128,-5,G
HIPK3,-5G,-0.1755827032053017,-5,G
HIPK4,-5G,0.3787347173715179,-5,G
HPK1,-5G,0.2320765930807825,-5,G
HRI,-5G,-0.1243599309500671,-5,G
HUNK,-5G,1.1653936516353185,-5,G
ICK,-5G,0.1217944050701065,-5,G
IKKA,-5G,0.7244700109721088,-5,G
IKKB,-5G,0.3135337248713988,-5,G
IKKE,-5G,0.7195927915865802,-5,G
IRAK1,-5G,0.4075110028720888,-5,G
IRAK4,-5G,0.952648265798904,-5,G
IRE1,-5G,0.4608905589959008,-5,G
IRE2,-5G,0.1733823817891675,-5,G
JNK1,-5G,0.048590185209758,-5,G
JNK2,-5G,0.3283092178366076,-5,G
JNK3,-5G,0.1449268101078619,-5,G
KHS1,-5G,0.6807216266036382,-5,G
KHS2,-5G,0.4712161292011762,-5,G
KIS,-5G,0.0173883252798257,-5,G
LATS1,-5G,-0.2122666902526629,-5,G
LATS2,-5G,-0.3048139258049963,-5,G
LKB1,-5G,1.0195264729008713,-5,G
LOK,-5G,0.9101301737831744,-5,G
LRRK2,-5G,-0.0895199498853098,-5,G
MAK,-5G,0.4366582953793232,-5,G
MAP3K15,-5G,0.4940759319084496,-5,G
MAPKAPK2,-5G,-0.7643952657239301,-5,G
MAPKAPK3,-5G,-0.830537091459981,-5,G
MAPKAPK5,-5G,-0.6655293744676708,-5,G
MARK1,-5G,-0.2252177643494093,-5,G
MARK2,-5G,0.0105544592520019,-5,G
MARK3,-5G,-0.0252999805545111,-5,G
MARK4,-5G,0.1307162570535229,-5,G
MASTL,-5G,0.8656797062228554,-5,G
MEK1,-5G,-0.2063850072343046,-5,G
MEK2,-5G,-0.0973962786382867,-5,G
MEK5,-5G,-0.1998380149564039,-5,G
MEKK1,-5G,1.6735928765133254,-5,G
MEKK2,-5G,0.1188010819282394,-5,G
MEKK3,-5G,-0.5908605465880478,-5,G
MEKK6,-5G,0.3571949235776722,-5,G
MELK,-5G,-0.1876299230832634,-5,G
MINK,-5G,0.1843774923821168,-5,G
MLK1,-5G,-0.0432839329812379,-5,G
MLK2,-5G,1.1105677493140351,-5,G
MLK3,-5G,0.7005079218410063,-5,G
MLK4,-5G,0.5209142411645598,-5,G
MNK1,-5G,-0.2827612137020317,-5,G
MNK2,-5G,-0.2400054339247352,-5,G
MOK,-5G,-0.0255893350410866,-5,G
MOS,-5G,0.4577563744441726,-5,G
MPSK1,-5G,-0.0907887911558721,-5,G
MRCKA,-5G,-0.3308276983317101,-5,G
MRCKB,-5G,0.0254346217639399,-5,G
MSK1,-5G,-0.0974719763489037,-5,G
MSK2,-5G,0.0243376808205297,-5,G
MST1,-5G,0.1010100160395433,-5,G
MST2,-5G,-0.1643839573716174,-5,G
MST3,-5G,0.2280349484575618,-5,G
MST4,-5G,-0.0103089102814078,-5,G
MTOR,-5G,0.0777600729152159,-5,G
MYLK4,-5G,-0.2733615016698955,-5,G
MYO3A,-5G,0.1855037707739784,-5,G
MYO3B,-5G,0.7863688592072482,-5,G
NDR1,-5G,-0.0766837856623383,-5,G
NDR2,-5G,-0.2466302715358369,-5,G
NEK1,-5G,0.3175555630955182,-5,G
NEK2,-5G,0.736273367804406,-5,G
NEK3,-5G,0.5016961683337311,-5,G
NEK4,-5G,0.3145390085759862,-5,G
NEK5,-5G,1.9403787050126744,-5,G
NEK6,-5G,0.99922608258401,-5,G
NEK7,-5G,-0.1129353306808492,-5,G
NEK8,-5G,0.3584481637585177,-5,G
NEK9,-5G,1.156893513906355,-5,G
NEK11,-5G,1.572836694806319,-5,G
NIK,-5G,-0.1815877943674945,-5,G
NIM1,-5G,0.2603415032252847,-5,G
NLK,-5G,0.1128106451253229,-5,G
NUAK1,-5G,-0.6678520577052511,-5,G
NUAK2,-5G,-0.839230659934733,-5,G
OSR1,-5G,0.5367860930701936,-5,G
P38A,-5G,0.5832154828191625,-5,G
P38B,-5G,0.2360165304670895,-5,G
P38D,-5G,0.1993182500958659,-5,G
P38G,-5G,0.4238305479427709,-5,G
P70S6K,-5G,-0.5047275444484681,-5,G
P70S6KB,-5G,-0.1948565453575596,-5,G
P90RSK,-5G,-0.0667037404672755,-5,G
PAK1,-5G,0.7747516727405448,-5,G
PAK2,-5G,0.4048301299858278,-5,G
PAK3,-5G,0.5727923177820482,-5,G
PAK4,-5G,0.3249935186543179,-5,G
PAK5,-5G,0.3127110740668497,-5,G
PAK6,-5G,0.2489574934127788,-5,G
PASK,-5G,-0.5721460456521632,-5,G
PBK,-5G,0.122895913906721,-5,G
PDHK1,-5G,0.4268860239594046,-5,G
PDHK4,-5G,-0.3761579647757799,-5,G
PDK1,-5G,0.3157361306760323,-5,G
PERK,-5G,0.0968220389532132,-5,G
PHKG1,-5G,-0.0561958412361674,-5,G
PHKG2,-5G,-0.3148704082788229,-5,G
PIM1,-5G,-0.3240904142586408,-5,G
PIM2,-5G,-0.2209981698790981,-5,G
PIM3,-5G,-0.1600044039838203,-5,G
PINK1,-5G,-0.2121859884958227,-5,G
PKACA,-5G,0.2499822639573092,-5,G
PKACB,-5G,0.3500401393589095,-5,G
PKACG,-5G,0.0515377903415057,-5,G
PKCA,-5G,0.5801135295671703,-5,G
PKCB,-5G,0.5491178202905099,-5,G
PKCD,-5G,0.4471568188801199,-5,G
PKCE,-5G,-0.0613611753433897,-5,G
PKCG,-5G,0.2688023483798015,-5,G
PKCH,-5G,-0.077038117956003,-5,G
PKCI,-5G,0.1427663855673913,-5,G
PKCT,-5G,0.333752744742947,-5,G
PKCZ,-5G,0.8447895873065611,-5,G
PKG1,-5G,0.1509603935966147,-5,G
PKG2,-5G,0.4484360673812562,-5,G
PKN1,-5G,-0.2513630361274831,-5,G
PKN2,-5G,-0.169519919611196,-5,G
PKN3,-5G,-0.1434786504112833,-5,G
PKR,-5G,0.1805794120209353,-5,G
PLK1,-5G,0.4693629229611177,-5,G
PLK2,-5G,0.3295503782858828,-5,G
PLK3,-5G,0.5120251293999912,-5,G
PLK4,-5G,0.6147581244798614,-5,G
PRKD1,-5G,-0.5918272566336312,-5,G
PRKD2,-5G,-0.4564174043690265,-5,G
PRKD3,-5G,-0.5092638519406435,-5,G
PRKX,-5G,0.0985486015827181,-5,G
PRP4,-5G,0.0944769421505912,-5,G
PRPK,-5G,-0.2010979396410069,-5,G
QIK,-5G,-0.3514128669498464,-5,G
QSK,-5G,0.0101633297781884,-5,G
RAF1,-5G,0.2767777849349204,-5,G
RIPK1,-5G,0.4510973442455979,-5,G
RIPK2,-5G,-0.4662344709236902,-5,G
RIPK3,-5G,0.2532721718489601,-5,G
ROCK1,-5G,0.0890598316437011,-5,G
ROCK2,-5G,0.3020044844120981,-5,G
RSK2,-5G,-0.0623118484167509,-5,G
RSK3,-5G,0.0598062621891067,-5,G
RSK4,-5G,-0.0709910610635599,-5,G
SBK,-5G,-0.5081809917669051,-5,G
SGK1,-5G,-0.0667976408877497,-5,G
SGK3,-5G,0.2408940868670537,-5,G
SIK,-5G,-0.3497458925601382,-5,G
SKMLCK,-5G,0.7679649244026481,-5,G
SLK,-5G,0.227536923965883,-5,G
SMG1,-5G,0.660713880247013,-5,G
SMMLCK,-5G,-0.3393195030667741,-5,G
SNRK,-5G,-0.071809030712113,-5,G
SRPK1,-5G,0.0596456688137055,-5,G
SRPK2,-5G,0.0391496383756644,-5,G
SRPK3,-5G,0.0583179639446956,-5,G
SSTK,-5G,-0.7354601838306115,-5,G
STK33,-5G,0.6244107333263457,-5,G
STLK3,-5G,0.4639611452035164,-5,G
TAK1,-5G,0.0627512813922872,-5,G
TAO1,-5G,0.3205958268830569,-5,G
TAO2,-5G,0.2985931730734069,-5,G
TAO3,-5G,0.182814640720131,-5,G
TBK1,-5G,0.8751045345143249,-5,G
TGFBR1,-5G,0.2566671006437089,-5,G
TGFBR2,-5G,0.1042619359049402,-5,G
TLK1,-5G,-0.6230511480778437,-5,G
TLK2,-5G,0.4893526392944497,-5,G
